#Digilent WaveForms Oscilloscope Acquisition,,,,,,,
#Device Name: ADP5250-323F81C,,,,,,,
#Serial Number: SN:323F81C,,,,,,,
#Date Time: 2023-02-10 16:40:05.542.275.499,,,,,,,
#Sample rate: 2.97619e+06Hz,,,,,,,
#Samples: 32768,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto,,,,,,,
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average,,,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full,,,,,,,
,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,
0.002589071,0.082304527,0,,,,,
0.002589407,0.329218107,0,,,,,
0.002589743,0.987654321,0,,,,,
0.002590079,0.329218107,0,,,,,
0.002590415,0.823045267,0,,,,,
0.002590751,0,0,,,,,
0.002591087,-0.658436214,0,,,,,
0.002591423,-1.069958848,0,,,,,
0.002591759,-1.152263374,0,,,,,
0.002592095,2.057613169,0,,,,,
0.002592431,1.728395062,0,,,,,
0.002592767,0.082304527,0,,,,,
0.002593103,0.740740741,0,,,,,
0.002593439,0.740740741,0,,,,,
0.002593775,0.411522634,0,,,,,
0.002594111,-0.658436214,0,,,,,
0.002594447,-0.987654321,0,,,,,
0.002594783,-1.234567901,0,,,,,
0.002595119,-0.658436214,0,,,,,
0.002595455,-0.164609053,0,,,,,
0.002595791,0.411522634,0,,,,,
0.002596127,0.740740741,0,,,,,
0.002596463,0.823045267,0,,,,,
0.002596799,0.658436214,0,,,,,
0.002597135,-0.24691358,0,,,,,
0.002597471,-0.740740741,0,,,,,
0.002597807,-1.152263374,0,,,,,
0.002598143,-0.658436214,0,,,,,
0.002598479,-0.082304527,0,,,,,
0.002598815,0.164609053,0,,,,,
0.002599151,0.576131687,0,,,,,
0.002599487,0.658436214,0,,,,,
0.002599823,0.576131687,0,,,,,
0.002600159,-0.24691358,0,,,,,
0.002600495,-0.658436214,0,,,,,
0.002600831,-0.658436214,0,,,,,
0.002601167,-0.49382716,0,,,,,
0.002601503,0.082304527,0,,,,,
0.002601839,0.24691358,0,,,,,
0.002602175,2.304526749,0,,,,,
0.002602511,2.139917695,0,,,,,
0.002602847,0.24691358,0,,,,,
0.002603183,-0.905349794,0,,,,,
0.002603519,-0.987654321,0,,,,,
0.002603855,-0.329218107,0,,,,,
0.002604191,-0.658436214,0,,,,,
0.002604527,0.576131687,0,,,,,
0.002604863,0,0,,,,,
0.002605199,0.823045267,0,,,,,
0.002605535,0.658436214,0,,,,,
0.002605871,0.24691358,0,,,,,
0.002606207,-0.164609053,0,,,,,
0.002606543,-1.481481481,0,,,,,
0.002606879,-0.823045267,0,,,,,
0.002607215,-0.411522634,0,,,,,
0.002607551,0.411522634,0,,,,,
0.002607887,0.740740741,0,,,,,
0.002608223,0.24691358,0,,,,,
0.002608559,0.164609053,0,,,,,
0.002608895,-0.082304527,0,,,,,
0.002609231,-0.24691358,0,,,,,
0.002609567,-0.905349794,0,,,,,
0.002609903,-1.069958848,0,,,,,
0.002610239,-0.576131687,0,,,,,
0.002610575,0.164609053,0,,,,,
0.002610911,0.823045267,0,,,,,
0.002611247,0.905349794,0,,,,,
0.002611583,0.905349794,0,,,,,
0.002611919,-0.49382716,0,,,,,
0.002612255,-1.646090535,0,,,,,
0.002612591,-2.304526749,0,,,,,
0.002612927,-1.646090535,0,,,,,
0.002613263,-0.987654321,0,,,,,
0.002613599,-0.658436214,0,,,,,
0.002613935,0.164609053,0,,,,,
0.002614271,0.576131687,0,,,,,
0.002614607,0.987654321,0,,,,,
0.002614943,0.905349794,0,,,,,
0.002615279,0.576131687,0,,,,,
0.002615615,-0.24691358,0,,,,,
0.002615951,-1.234567901,0,,,,,
0.002616287,-1.234567901,0,,,,,
0.002616623,-0.905349794,0,,,,,
0.002616959,-0.082304527,0,,,,,
0.002617295,0.411522634,0,,,,,
0.002617631,0.658436214,0,,,,,
0.002617967,0.905349794,0,,,,,
0.002618303,0.49382716,-0.008230453,,,,,
0.002618639,0.658436214,0,,,,,
0.002618975,-0.740740741,0,,,,,
0.002619311,-0.905349794,0,,,,,
0.002619647,-1.234567901,0,,,,,
0.002619983,-0.823045267,0,,,,,
0.002620319,0,0,,,,,
0.002620655,0.24691358,0,,,,,
0.002620991,0.987654321,0,,,,,
0.002621327,0.658436214,0,,,,,
0.002621663,0.658436214,0,,,,,
0.002621999,0.987654321,0,,,,,
0.002622335,-0.987654321,0,,,,,
0.002622671,-1.563786008,0,,,,,
0.002623007,-0.823045267,0,,,,,
0.002623343,-0.411522634,0,,,,,
0.002623679,-0.164609053,0,,,,,
0.002624015,0.329218107,0,,,,,
0.002624351,0.49382716,0,,,,,
0.002624687,0.49382716,0,,,,,
0.002625023,0.082304527,0,,,,,
0.002625359,-0.411522634,0,,,,,
0.002625695,-0.49382716,-0.008230453,,,,,
0.002626031,-0.411522634,0,,,,,
0.002626367,0.082304527,0,,,,,
0.002626703,0.164609053,0,,,,,
0.002627039,0.24691358,0,,,,,
0.002627375,0.24691358,0,,,,,
0.002627711,0.164609053,0,,,,,
0.002628047,-0.082304527,0,,,,,
0.002628383,-0.905349794,0,,,,,
0.002628719,-0.658436214,0,,,,,
0.002629055,-0.24691358,0,,,,,
0.002629391,0.24691358,0,,,,,
0.002629727,0.658436214,0,,,,,
0.002630063,0.576131687,0,,,,,
0.002630399,0.576131687,0,,,,,
0.002630735,0.082304527,0,,,,,
0.002631071,-0.329218107,0,,,,,
0.002631407,-1.152263374,0,,,,,
0.002631743,-1.152263374,0,,,,,
0.002632079,-0.740740741,0,,,,,
0.002632415,0.987654321,0,,,,,
0.002632751,2.469135802,0,,,,,
0.002633087,0.329218107,0,,,,,
0.002633423,1.234567901,0,,,,,
0.002633759,0.576131687,0,,,,,
0.002634095,0.49382716,0,,,,,
0.002634431,-0.329218107,0,,,,,
0.002634767,-1.481481481,0,,,,,
0.002635103,-1.152263374,0,,,,,
0.002635439,-1.069958848,0,,,,,
0.002635775,0,0,,,,,
0.002636111,0.576131687,0,,,,,
0.002636447,0.658436214,0,,,,,
0.002636783,0.823045267,0,,,,,
0.002637119,0.24691358,0,,,,,
0.002637455,-0.329218107,0,,,,,
0.002637791,-0.987654321,0,,,,,
0.002638127,-0.987654321,0,,,,,
0.002638463,-0.658436214,0,,,,,
0.002638799,-0.164609053,0,,,,,
0.002639135,0.411522634,0,,,,,
0.002639471,0.740740741,0,,,,,
0.002639807,0.987654321,0,,,,,
0.002640143,0.740740741,0,,,,,
0.002640479,0.164609053,0,,,,,
0.002640815,-0.823045267,0,,,,,
0.002641151,-1.069958848,0,,,,,
0.002641487,-0.905349794,0,,,,,
0.002641823,-0.49382716,0,,,,,
0.002642159,0.329218107,0,,,,,
0.002642495,-0.411522634,0,,,,,
0.002642831,0,0,,,,,
0.002643167,0.576131687,0,,,,,
0.002643503,0.24691358,0,,,,,
0.002643839,-0.329218107,0,,,,,
0.002644175,-0.740740741,0,,,,,
0.002644511,-0.329218107,0,,,,,
0.002644847,-0.164609053,0,,,,,
0.002645183,0.329218107,0,,,,,
0.002645519,0.329218107,0,,,,,
0.002645855,0.24691358,0,,,,,
0.002646191,0.082304527,0,,,,,
0.002646527,-0.658436214,0,,,,,
0.002646863,-0.658436214,0,,,,,
0.002647199,-1.152263374,0,,,,,
0.002647535,0.082304527,0,,,,,
0.002647871,0.164609053,0,,,,,
0.002648207,0.740740741,0,,,,,
0.002648543,0.658436214,0,,,,,
0.002648879,0.411522634,0,,,,,
0.002649215,0.411522634,0,,,,,
0.002649551,-0.329218107,0,,,,,
0.002649887,-0.49382716,0,,,,,
0.002650223,-0.905349794,0,,,,,
0.002650559,-0.576131687,0,,,,,
0.002650895,0.082304527,0,,,,,
0.002651231,0.329218107,0,,,,,
0.002651567,0.576131687,0,,,,,
0.002651903,0.329218107,0,,,,,
0.002652239,0.164609053,0,,,,,
0.002652575,0.49382716,0,,,,,
0.002652911,-0.082304527,0,,,,,
0.002653247,-0.987654321,0,,,,,
0.002653583,-0.576131687,0,,,,,
0.002653919,0.24691358,0,,,,,
0.002654255,0.576131687,0,,,,,
0.002654591,0.905349794,0,,,,,
0.002654927,0.823045267,0,,,,,
0.002655263,0.658436214,0,,,,,
0.002655599,-0.082304527,0,,,,,
0.002655935,-0.905349794,0,,,,,
0.002656271,-1.152263374,0,,,,,
0.002656607,-1.069958848,0,,,,,
0.002656943,-0.24691358,0,,,,,
0.002657279,0.24691358,-0.008230453,,,,,
0.002657615,0.49382716,0,,,,,
0.002657951,0.576131687,0,,,,,
0.002658287,0.658436214,0,,,,,
0.002658623,0.329218107,0,,,,,
0.002658959,-0.49382716,0,,,,,
0.002659295,-0.905349794,0,,,,,
0.002659631,-0.987654321,0,,,,,
0.002659967,-0.24691358,0,,,,,
0.002660303,0.24691358,0,,,,,
0.002660639,0.411522634,0,,,,,
0.002660975,0.905349794,-0.008230453,,,,,
0.002661311,-0.082304527,0,,,,,
0.002661647,0.823045267,0,,,,,
0.002661983,-0.905349794,0,,,,,
0.002662319,1.481481481,0,,,,,
0.002662655,1.069958848,0,,,,,
0.002662991,-0.576131687,0,,,,,
0.002663327,0.411522634,-0.008230453,,,,,
0.002663663,-0.082304527,0,,,,,
0.002663999,0.411522634,0,,,,,
0.002664335,0.082304527,0,,,,,
0.002664671,-0.164609053,0,,,,,
0.002665007,-0.411522634,0,,,,,
0.002665343,-0.987654321,0,,,,,
0.002665679,-0.658436214,0,,,,,
0.002666015,-0.411522634,0,,,,,
0.002666351,0.329218107,0,,,,,
0.002666687,0.49382716,0,,,,,
0.002667023,0.658436214,0,,,,,
0.002667359,0.658436214,0,,,,,
0.002667695,0.24691358,0,,,,,
0.002668031,-0.24691358,0,,,,,
0.002668367,-0.987654321,0,,,,,
0.002668703,-0.905349794,-0.008230453,,,,,
0.002669039,-0.49382716,0,,,,,
0.002669375,0.24691358,0,,,,,
0.002669711,0.49382716,0,,,,,
0.002670047,0.576131687,0,,,,,
0.002670383,0.49382716,0,,,,,
0.002670719,0.24691358,0,,,,,
0.002671055,-0.082304527,0,,,,,
0.002671391,-0.905349794,0,,,,,
0.002671727,-0.905349794,0,,,,,
0.002672063,-0.740740741,0,,,,,
0.002672399,-1.481481481,0,,,,,
0.002672735,-1.234567901,0,,,,,
0.002673071,0.905349794,0,,,,,
0.002673407,0.905349794,0,,,,,
0.002673743,0.411522634,0,,,,,
0.002674079,-0.164609053,0,,,,,
0.002674415,-1.152263374,0,,,,,
0.002674751,-1.316872428,0,,,,,
0.002675087,-0.823045267,0,,,,,
0.002675423,-0.823045267,0,,,,,
0.002675759,0.740740741,0,,,,,
0.002676095,0.411522634,0,,,,,
0.002676431,1.234567901,0,,,,,
0.002676767,0.905349794,0,,,,,
0.002677103,0.329218107,0,,,,,
0.002677439,-0.24691358,0,,,,,
0.002677775,-1.481481481,0,,,,,
0.002678111,-0.987654321,0,,,,,
0.002678447,-0.987654321,0,,,,,
0.002678783,-0.164609053,0,,,,,
0.002679119,0.24691358,0,,,,,
0.002679455,0.411522634,0,,,,,
0.002679791,0.905349794,0,,,,,
0.002680127,0.740740741,0,,,,,
0.002680463,0.823045267,0,,,,,
0.002680799,-0.24691358,0,,,,,
0.002681135,-0.987654321,0,,,,,
0.002681471,-1.234567901,0,,,,,
0.002681807,-0.823045267,0,,,,,
0.002682143,-2.386831276,0,,,,,
0.002682479,-1.316872428,0,,,,,
0.002682815,1.893004115,0,,,,,
0.002683151,0.411522634,0,,,,,
0.002683487,0.823045267,0,,,,,
0.002683823,0.49382716,0,,,,,
0.002684159,-0.24691358,0,,,,,
0.002684495,-0.49382716,0,,,,,
0.002684831,-0.658436214,0,,,,,
0.002685167,-0.49382716,0,,,,,
0.002685503,-0.49382716,0,,,,,
0.002685839,-0.082304527,0,,,,,
0.002686175,0.164609053,0,,,,,
0.002686511,0.576131687,0,,,,,
0.002686847,0.329218107,0,,,,,
0.002687183,-0.164609053,0,,,,,
0.002687519,-0.411522634,0,,,,,
0.002687855,-0.329218107,0,,,,,
0.002688191,0.329218107,0,,,,,
0.002688527,0.24691358,0,,,,,
0.002688863,0.24691358,0,,,,,
0.002689199,0.164609053,0,,,,,
0.002689535,0.164609053,0,,,,,
0.002689871,0.905349794,0,,,,,
0.002690207,-1.152263374,0,,,,,
0.002690543,-0.823045267,0,,,,,
0.002690879,-1.316872428,0,,,,,
0.002691215,-0.082304527,0,,,,,
0.002691551,0.823045267,0,,,,,
0.002691887,0.576131687,0,,,,,
0.002692223,3.04526749,0,,,,,
0.002692559,1.316872428,0,,,,,
0.002692895,-1.069958848,0,,,,,
0.002693231,-0.658436214,0,,,,,
0.002693567,-1.152263374,0,,,,,
0.002693903,-0.658436214,0,,,,,
0.002694239,-0.576131687,0,,,,,
0.002694575,0.24691358,0,,,,,
0.002694911,0.576131687,0,,,,,
0.002695247,0.987654321,0,,,,,
0.002695583,0.905349794,0,,,,,
0.002695919,0.24691358,0,,,,,
0.002696255,-0.49382716,0,,,,,
0.002696591,-1.152263374,0,,,,,
0.002696927,-0.905349794,0,,,,,
0.002697263,-0.576131687,0,,,,,
0.002697599,-0.082304527,0,,,,,
0.002697935,0.411522634,0,,,,,
0.002698271,0.740740741,0,,,,,
0.002698607,0.987654321,0,,,,,
0.002698943,0.658436214,0,,,,,
0.002699279,0.082304527,0,,,,,
0.002699615,-0.905349794,0,,,,,
0.002699951,-1.152263374,0,,,,,
0.002700287,-0.905349794,0,,,,,
0.002700623,-0.411522634,0,,,,,
0.002700959,0.164609053,0,,,,,
0.002701295,0.411522634,0,,,,,
0.002701631,0.740740741,0,,,,,
0.002701967,0.576131687,0,,,,,
0.002702303,0.905349794,0,,,,,
0.002702639,-0.329218107,0,,,,,
0.002702975,-0.576131687,0,,,,,
0.002703311,-0.49382716,0,,,,,
0.002703647,-0.24691358,0,,,,,
0.002703983,0.329218107,0,,,,,
0.002704319,0.082304527,0,,,,,
0.002704655,0.823045267,0,,,,,
0.002704991,0.164609053,0,,,,,
0.002705327,-0.164609053,0,,,,,
0.002705663,-0.740740741,0,,,,,
0.002705999,-1.069958848,0,,,,,
0.002706335,-0.24691358,0,,,,,
0.002706671,-0.164609053,0,,,,,
0.002707007,0.576131687,0,,,,,
0.002707343,0.411522634,0,,,,,
0.002707679,0.49382716,0,,,,,
0.002708015,0.658436214,0,,,,,
0.002708351,-0.082304527,0,,,,,
0.002708687,-0.329218107,0,,,,,
0.002709023,-0.905349794,0,,,,,
0.002709359,-0.576131687,0,,,,,
0.002709695,-0.329218107,0,,,,,
0.002710031,0,0,,,,,
0.002710367,0.164609053,0,,,,,
0.002710703,0.164609053,0,,,,,
0.002711039,0.411522634,0,,,,,
0.002711375,0.082304527,0,,,,,
0.002711711,-0.329218107,0,,,,,
0.002712047,-2.551440329,0,,,,,
0.002712383,-1.728395062,0,,,,,
0.002712719,1.152263374,0,,,,,
0.002713055,0.24691358,0,,,,,
0.002713391,0.411522634,0,,,,,
0.002713727,0.329218107,0,,,,,
0.002714063,0.49382716,0,,,,,
0.002714399,0.164609053,0,,,,,
0.002714735,-0.329218107,0,,,,,
0.002715071,-1.069958848,0,,,,,
0.002715407,-0.905349794,0,,,,,
0.002715743,-0.411522634,0,,,,,
0.002716079,0.329218107,0,,,,,
0.002716415,1.069958848,0,,,,,
0.002716751,0.905349794,0,,,,,
0.002717087,0.658436214,0,,,,,
0.002717423,-0.082304527,0,,,,,
0.002717759,-0.658436214,0,,,,,
0.002718095,-1.234567901,0,,,,,
0.002718431,-1.152263374,0,,,,,
0.002718767,0,0,,,,,
0.002719103,-0.49382716,0,,,,,
0.002719439,0.411522634,0,,,,,
0.002719775,0.329218107,0,,,,,
0.002720111,0.823045267,0,,,,,
0.002720447,1.069958848,0,,,,,
0.002720783,-0.411522634,0,,,,,
0.002721119,-0.658436214,0,,,,,
0.002721455,-1.152263374,0,,,,,
0.002721791,-0.576131687,0,,,,,
0.002722127,1.399176955,0,,,,,
0.002722463,1.234567901,0,,,,,
0.002722799,-0.164609053,0,,,,,
0.002723135,0.49382716,0,,,,,
0.002723471,0.329218107,0,,,,,
0.002723807,-0.329218107,0,,,,,
0.002724143,-0.658436214,0,,,,,
0.002724479,-0.49382716,0,,,,,
0.002724815,-0.24691358,0,,,,,
0.002725151,0.24691358,0,,,,,
0.002725487,0.329218107,0,,,,,
0.002725823,0.576131687,0,,,,,
0.002726159,0.411522634,0,,,,,
0.002726495,-0.164609053,0,,,,,
0.002726831,-0.658436214,-0.008230453,,,,,
0.002727167,-0.740740741,0,,,,,
0.002727503,-0.164609053,0,,,,,
0.002727839,0.082304527,0,,,,,
0.002728175,0.329218107,0,,,,,
0.002728511,0.164609053,0,,,,,
0.002728847,0.329218107,0,,,,,
0.002729183,0.24691358,0,,,,,
0.002729519,-0.24691358,0,,,,,
0.002729855,-0.658436214,0,,,,,
0.002730191,-0.987654321,0,,,,,
0.002730527,-0.49382716,0,,,,,
0.002730863,0.082304527,0,,,,,
0.002731199,0.658436214,0,,,,,
0.002731535,0.905349794,0,,,,,
0.002731871,0.987654321,0,,,,,
0.002732207,1.975308642,0,,,,,
0.002732543,0.987654321,0,,,,,
0.002732879,-0.576131687,0,,,,,
0.002733215,-1.481481481,0,,,,,
0.002733551,-0.823045267,0,,,,,
0.002733887,-0.329218107,0,,,,,
0.002734223,0.411522634,0,,,,,
0.002734559,0.987654321,0,,,,,
0.002734895,0.823045267,0,,,,,
0.002735231,1.069958848,0,,,,,
0.002735567,0.411522634,0,,,,,
0.002735903,-0.24691358,0,,,,,
0.002736239,-1.069958848,0,,,,,
0.002736575,-1.152263374,0,,,,,
0.002736911,-0.49382716,0,,,,,
0.002737247,-0.329218107,0,,,,,
0.002737583,0.329218107,0,,,,,
0.002737919,0.411522634,0,,,,,
0.002738255,0.49382716,0,,,,,
0.002738591,0.49382716,0,,,,,
0.002738927,0.24691358,0,,,,,
0.002739263,-0.329218107,0,,,,,
0.002739599,-0.987654321,0,,,,,
0.002739935,-0.987654321,0,,,,,
0.002740271,-0.576131687,0,,,,,
0.002740607,0.164609053,0,,,,,
0.002740943,0.329218107,0,,,,,
0.002741279,0.329218107,0,,,,,
0.002741615,0.329218107,0,,,,,
0.002741951,0.987654321,0,,,,,
0.002742287,-0.823045267,0,,,,,
0.002742623,-1.810699588,0,,,,,
0.002742959,-0.905349794,0,,,,,
0.002743295,-1.152263374,0,,,,,
0.002743631,-0.658436214,0,,,,,
0.002743967,-0.24691358,0,,,,,
0.002744303,0.24691358,0,,,,,
0.002744639,0.576131687,0,,,,,
0.002744975,0.329218107,0,,,,,
0.002745311,0.329218107,0,,,,,
0.002745647,-0.164609053,0,,,,,
0.002745983,-0.411522634,0,,,,,
0.002746319,-0.740740741,0,,,,,
0.002746655,-0.576131687,0,,,,,
0.002746991,-0.329218107,0,,,,,
0.002747327,0.24691358,0,,,,,
0.002747663,0.740740741,-0.008230453,,,,,
0.002747999,0.164609053,0,,,,,
0.002748335,0.164609053,0,,,,,
0.002748671,0,0,,,,,
0.002749007,-0.576131687,0,,,,,
0.002749343,-0.082304527,0,,,,,
0.002749679,-0.658436214,0,,,,,
0.002750015,0,0,,,,,
0.002750351,0.082304527,0,,,,,
0.002750687,0,0,,,,,
0.002751023,0.411522634,0,,,,,
0.002751359,0,0,,,,,
0.002751695,0.164609053,0,,,,,
0.002752031,-1.234567901,0,,,,,
0.002752367,-2.057613169,0,,,,,
0.002752703,-1.893004115,0,,,,,
0.002753039,-0.082304527,0,,,,,
0.002753375,0.576131687,0,,,,,
0.002753711,0.658436214,0,,,,,
0.002754047,0.823045267,0,,,,,
0.002754383,0.576131687,0,,,,,
0.002754719,0.329218107,0,,,,,
0.002755055,-0.329218107,0,,,,,
0.002755391,-0.987654321,0,,,,,
0.002755727,-1.069958848,0,,,,,
0.002756063,-0.740740741,0,,,,,
0.002756399,-0.082304527,0,,,,,
0.002756735,0.329218107,0,,,,,
0.002757071,0.905349794,0,,,,,
0.002757407,0.823045267,0,,,,,
0.002757743,0.49382716,0,,,,,
0.002758079,-0.329218107,0,,,,,
0.002758415,-0.987654321,0,,,,,
0.002758751,-0.905349794,0,,,,,
0.002759087,-0.658436214,0,,,,,
0.002759423,0,0,,,,,
0.002759759,0.329218107,0,,,,,
0.002760095,0.740740741,0,,,,,
0.002760431,0.823045267,0,,,,,
0.002760767,0.411522634,0,,,,,
0.002761103,-0.164609053,0,,,,,
0.002761439,-1.069958848,0,,,,,
0.002761775,-1.069958848,0,,,,,
0.002762111,0.411522634,0,,,,,
0.002762447,0.987654321,0,,,,,
0.002762783,1.234567901,0,,,,,
0.002763119,0.24691358,0,,,,,
0.002763455,0.823045267,0,,,,,
0.002763791,0,0,,,,,
0.002764127,0.082304527,0,,,,,
0.002764463,-0.49382716,0,,,,,
0.002764799,-0.740740741,0,,,,,
0.002765135,-0.329218107,0,,,,,
0.002765471,-0.411522634,0,,,,,
0.002765807,0.329218107,0,,,,,
0.002766143,0.24691358,0,,,,,
0.002766479,0.49382716,0,,,,,
0.002766815,-0.082304527,0,,,,,
0.002767151,-0.740740741,0,,,,,
0.002767487,-0.576131687,0,,,,,
0.002767823,-0.329218107,0,,,,,
0.002768159,0.329218107,0,,,,,
0.002768495,0.329218107,0,,,,,
0.002768831,0.411522634,0,,,,,
0.002769167,0.24691358,0,,,,,
0.002769503,0.164609053,0,,,,,
0.002769839,-0.164609053,0,,,,,
0.002770175,-0.823045267,0,,,,,
0.002770511,-0.740740741,0,,,,,
0.002770847,-0.411522634,0,,,,,
0.002771183,0.164609053,0,,,,,
0.002771519,0.329218107,0,,,,,
0.002771855,-0.164609053,0,,,,,
0.002772191,1.069958848,0,,,,,
0.002772527,0,0,,,,,
0.002772863,-0.658436214,0,,,,,
0.002773199,-1.069958848,0,,,,,
0.002773535,-0.905349794,0,,,,,
0.002773871,-0.658436214,0,,,,,
0.002774207,0.082304527,0,,,,,
0.002774543,0.658436214,0,,,,,
0.002774879,0.740740741,0,,,,,
0.002775215,0.823045267,0,,,,,
0.002775551,0.411522634,0,,,,,
0.002775887,0.164609053,0,,,,,
0.002776223,-0.658436214,0,,,,,
0.002776559,-1.316872428,0,,,,,
0.002776895,-0.987654321,-0.008230453,,,,,
0.002777231,-1.069958848,0,,,,,
0.002777567,0.411522634,0,,,,,
0.002777903,-0.164609053,0,,,,,
0.002778239,1.069958848,0,,,,,
0.002778575,0.658436214,0,,,,,
0.002778911,0.823045267,0,,,,,
0.002779247,0.411522634,0,,,,,
0.002779583,-0.823045267,0,,,,,
0.002779919,-0.740740741,0,,,,,
0.002780255,-1.234567901,0,,,,,
0.002780591,-0.411522634,0,,,,,
0.002780927,0,0,,,,,
0.002781263,0.24691358,0,,,,,
0.002781599,0.823045267,0,,,,,
0.002781935,0,0,,,,,
0.002782271,0.24691358,0,,,,,
0.002782607,0.082304527,0,,,,,
0.002782943,-0.740740741,0,,,,,
0.002783279,-0.987654321,0,,,,,
0.002783615,-0.576131687,0,,,,,
0.002783951,0,0,,,,,
0.002784287,0.164609053,0,,,,,
0.002784623,0.411522634,0,,,,,
0.002784959,0.576131687,0,,,,,
0.002785295,0.823045267,0,,,,,
0.002785631,0.329218107,0,,,,,
0.002785967,-0.49382716,0,,,,,
0.002786303,-0.905349794,0,,,,,
0.002786639,-0.823045267,0,,,,,
0.002786975,-0.164609053,0,,,,,
0.002787311,0,0,,,,,
0.002787647,0.329218107,0,,,,,
0.002787983,0.24691358,0,,,,,
0.002788319,0.411522634,0,,,,,
0.002788655,0.082304527,0,,,,,
0.002788991,-0.411522634,0,,,,,
0.002789327,-0.49382716,0,,,,,
0.002789663,-0.576131687,0,,,,,
0.002789999,0.082304527,0,,,,,
0.002790335,0.329218107,0,,,,,
0.002790671,0.411522634,0,,,,,
0.002791007,0.576131687,0,,,,,
0.002791343,0.082304527,0,,,,,
0.002791679,0.24691358,0,,,,,
0.002792015,-0.164609053,0,,,,,
0.002792351,0.658436214,0,,,,,
0.002792687,-0.164609053,-0.008230453,,,,,
0.002793023,-0.082304527,0,,,,,
0.002793359,0.658436214,0,,,,,
0.002793695,0.658436214,0,,,,,
0.002794031,1.069958848,0,,,,,
0.002794367,0.411522634,0,,,,,
0.002794703,0.658436214,0,,,,,
0.002795039,-0.329218107,0,,,,,
0.002795375,-0.905349794,0,,,,,
0.002795711,-0.987654321,0,,,,,
0.002796047,-0.987654321,0,,,,,
0.002796383,-0.24691358,0,,,,,
0.002796719,0,0,,,,,
0.002797055,0.658436214,0,,,,,
0.002797391,0.658436214,0,,,,,
0.002797727,0.576131687,0,,,,,
0.002798063,0.082304527,0,,,,,
0.002798399,-0.740740741,0,,,,,
0.002798735,-0.987654321,0,,,,,
0.002799071,-1.069958848,0,,,,,
0.002799407,-0.49382716,-0.008230453,,,,,
0.002799743,0,0,,,,,
0.002800079,0.740740741,0,,,,,
0.002800415,1.069958848,0,,,,,
0.002800751,0.987654321,0,,,,,
0.002801087,0.49382716,0,,,,,
0.002801423,-0.658436214,0,,,,,
0.002801759,-0.987654321,0,,,,,
0.002802095,-2.633744856,0,,,,,
0.002802431,-1.481481481,0,,,,,
0.002802767,0.658436214,0,,,,,
0.002803103,0.164609053,0,,,,,
0.002803439,0.658436214,0,,,,,
0.002803775,0.576131687,-0.008230453,,,,,
0.002804111,0.49382716,0,,,,,
0.002804447,-0.411522634,0,,,,,
0.002804783,-0.49382716,0,,,,,
0.002805119,-0.24691358,0,,,,,
0.002805455,-0.24691358,0,,,,,
0.002805791,0.164609053,0,,,,,
0.002806127,-0.905349794,0,,,,,
0.002806463,0.576131687,0,,,,,
0.002806799,-0.164609053,0,,,,,
0.002807135,0.49382716,0,,,,,
0.002807471,-0.24691358,0,,,,,
0.002807807,-0.49382716,0,,,,,
0.002808143,0,0,,,,,
0.002808479,-0.164609053,0,,,,,
0.002808815,0.576131687,0,,,,,
0.002809151,0.082304527,0,,,,,
0.002809487,0.24691358,0,,,,,
0.002809823,0.329218107,0,,,,,
0.002810159,-0.329218107,0,,,,,
0.002810495,-0.658436214,0,,,,,
0.002810831,-1.069958848,0,,,,,
0.002811167,-0.740740741,0,,,,,
0.002811503,-0.164609053,0,,,,,
0.002811839,0.576131687,0,,,,,
0.002812175,-1.152263374,0,,,,,
0.002812511,-0.987654321,0,,,,,
0.002812847,0.740740741,0,,,,,
0.002813183,-0.164609053,0,,,,,
0.002813519,-0.576131687,0,,,,,
0.002813855,-0.823045267,0,,,,,
0.002814191,-0.658436214,0,,,,,
0.002814527,-0.24691358,0,,,,,
0.002814863,0.411522634,0,,,,,
0.002815199,0.740740741,0,,,,,
0.002815535,0.740740741,0,,,,,
0.002815871,0.576131687,0,,,,,
0.002816207,-0.411522634,0,,,,,
0.002816543,-0.905349794,0,,,,,
0.002816879,-1.152263374,0,,,,,
0.002817215,-0.740740741,0,,,,,
0.002817551,0,0,,,,,
0.002817887,0.329218107,0,,,,,
0.002818223,0.740740741,0,,,,,
0.002818559,0.740740741,0,,,,,
0.002818895,0.823045267,0,,,,,
0.002819231,0,0,,,,,
0.002819567,-0.823045267,0,,,,,
0.002819903,-1.152263374,0,,,,,
0.002820239,-1.234567901,0,,,,,
0.002820575,0.164609053,0,,,,,
0.002820911,-0.329218107,0,,,,,
0.002821247,0.49382716,0,,,,,
0.002821583,0.49382716,0,,,,,
0.002821919,0.905349794,0,,,,,
0.002822255,2.386831276,0,,,,,
0.002822591,0.987654321,0,,,,,
0.002822927,-0.411522634,0,,,,,
0.002823263,-0.987654321,0,,,,,
0.002823599,-0.164609053,0,,,,,
0.002823935,0.164609053,0,,,,,
0.002824271,0.164609053,0,,,,,
